,Point,Lat,Long,Temp_score,Pluv_score,Total_score
237,2613,42.8159,-0.4456,0.0,0.0,0.0
238,2614,42.8184,-0.3481,0.0,0.0,0.0
239,2615,42.8208,-0.2505,0.0,0.6307,0.0
240,2616,42.8231,-0.1529,0.0,1.0,0.0
241,2617,42.8254,-0.0554,0.0,1.0,0.0
242,2618,42.8275,0.0422,9.055719132945486e-05,1.0,9.055719132945486e-05
243,2619,42.8296,0.1398,0.0,0.5761000000000003,0.0
244,2620,42.8315,0.2374,0.0,1.0,0.0
245,2621,42.8334,0.335,0.14188330829485696,0.0,0.0
246,2622,42.8352,0.4326,0.033958769136305134,0.3382000000000005,0.011484855721898413
247,2623,42.8369,0.5302,0.03226467044554523,1.0,0.03226467044554523
248,2624,42.8385,0.6278,0.1505553206256404,1.0,0.1505553206256404
249,2626,42.8414,0.823,0.0012466633651870768,1.0,0.0012466633651870768
250,2627,42.8428,0.9206,0.006827586750830992,1.0,0.006827586750830992
251,2628,42.844,1.0183,0.07265695803707183,1.0,0.07265695803707183
252,2629,42.8452,1.1159,0.02816649008957613,1.0,0.02816649008957613
253,2630,42.8463,1.2136,0.4076685574755825,1.0,0.4076685574755825
254,2631,42.8472,1.3112,0.2709271480090159,1.0,0.2709271480090159
255,2632,42.8481,1.4088,0.06949410147341595,1.0,0.06949410147341595
256,2633,42.8489,1.5065,0.19676589407963946,0.8274999999999997,0.1628237773509016
257,2634,42.8497,1.6041,0.5416033117956426,0.23289999999999988,0.1261394113172051
258,2635,42.8503,1.7018,0.09800493228220805,0.9841000000000006,0.09644665385892101
259,2636,42.8508,1.7995,0.06877945823134289,1.0,0.06877945823134289
260,2637,42.8513,1.8971,0.3155506701728026,0.6043000000000003,0.19068726998542468
261,2638,42.8516,1.9948,0.3021938392186327,0.0,0.0
262,2639,42.8519,2.0924,0.33728679188580035,0.0,0.0
263,2640,42.8521,2.1901,0.6657520661157026,0.0,0.0
264,2641,42.8522,2.2877,0.500629902329076,0.0,0.0
265,2642,42.8522,2.3854,0.5313229586776862,0.0,0.0
266,2643,42.8521,2.4831,0.6954545454545455,0.0,0.0
