,Point,Lat,Long,Temp_score,Pluv_score,Total_score
66,1706,42.1599,8.6645,0.41656037233846155,1.0,0.41656037233846155
67,1707,42.1541,8.7607,0.3840538283076921,1.0,0.3840538283076921
68,1708,42.1482,8.8569,0.3207235335932954,1.0,0.3207235335932954
69,1709,42.1422,8.953,0.22909066857997432,1.0,0.22909066857997432
70,1710,42.1361,9.0491,0.03916340346160071,1.0,0.03916340346160071
71,1711,42.1299,9.1452,0.04399405586265075,1.0,0.04399405586265075
72,1712,42.1237,9.2413,0.16645095596866274,1.0,0.16645095596866274
73,1713,42.1173,9.3374,0.3820321689066317,1.0,0.3820321689066317
74,1714,42.1109,9.4334,0.4132527786499169,0.9987999999999997,0.41275687531553684
75,1715,42.1044,9.5295,0.4135799499583581,0.9606333333333335,0.3972986859283308
76,1780,42.4206,1.9973,0.01797011502813403,1.0,0.01797011502813403
77,1781,42.4208,2.0942,0.0,1.0,0.0
78,1782,42.421,2.1912,0.0,1.0,0.0
79,1784,42.4211,2.3851,0.0006842720390243406,0.98187,0.0006718661869568293
80,1785,42.421,2.482,0.07936260541419166,1.0,0.07936260541419166
81,1786,42.4209,2.5789,0.22804297347719601,1.0,0.22804297347719601
82,1787,42.4206,2.6759,0.16898818076038644,1.0,0.16898818076038644
83,1788,42.4202,2.7728,0.24692549872280933,1.0,0.24692549872280933
84,1849,42.2315,8.6723,0.35828210012169337,1.0,0.35828210012169337
85,1850,42.2256,8.7686,0.2732305327568306,1.0,0.2732305327568306
86,1851,42.2197,8.8649,0.15589393841715968,1.0,0.15589393841715968
87,1852,42.2137,8.9611,0.01652322758079336,1.0,0.01652322758079336
88,1853,42.2076,9.0574,0.001540421560501734,1.0,0.001540421560501734
89,1854,42.2015,9.1536,0.12386388970093759,1.0,0.12386388970093759
90,1855,42.1952,9.2498,0.2804592777189578,1.0,0.2804592777189578
91,1856,42.1889,9.346,0.37486655414201175,1.0,0.37486655414201175
92,1857,42.1824,9.4421,0.42763500183853276,1.0,0.42763500183853276
93,1918,42.4897,1.5116,0.0004616959849781581,1.0,0.0004616959849781581
94,1919,42.4905,1.6087,0.0,1.0,0.0
95,1920,42.4911,1.7057,0.0,1.0,0.0
96,1921,42.4916,1.8028,0.0,1.0,0.0
97,1922,42.4921,1.8998,7.67326878010453e-06,1.0,7.67326878010453e-06
98,1923,42.4924,1.9969,0.001626228929624705,1.0,0.001626228929624705
99,1924,42.4927,2.0939,0.00024859103383109373,1.0,0.00024859103383109373
100,1925,42.4929,2.191,0.0001592300479415139,1.0,0.0001592300479415139
101,1926,42.4929,2.2881,0.00023471881431395974,1.0,0.00023471881431395974
102,1927,42.4929,2.3851,0.0006070930607818914,1.0,0.0006070930607818914
103,1928,42.4929,2.4822,5.792157164623441e-09,0.9012800000000001,5.2203554093318155e-09
104,1929,42.4927,2.5792,0.11673335765134267,1.0,0.11673335765134267
105,1930,42.4924,2.6763,0.37684314346563613,1.0,0.37684314346563613
106,1931,42.4921,2.7733,0.40467029844674546,0.9963666666666666,0.40319999636238896
107,1932,42.4916,2.8704,0.37288852121705046,1.0,0.37288852121705046
108,1933,42.4911,2.9674,0.2855281068379074,1.0,0.2855281068379074
109,1934,42.4905,3.0645,0.42000729178269214,1.0,0.42000729178269214
110,1992,42.303,8.6801,0.4446556770061634,1.0,0.4446556770061634
111,1993,42.2972,8.7765,0.14299464953483412,1.0,0.14299464953483412
112,1994,42.2913,8.8729,0.017423478201760108,1.0,0.017423478201760108
113,1995,42.2853,8.9693,0.015729008537074037,1.0,0.015729008537074037
114,1996,42.2792,9.0656,0.02584134806544349,1.0,0.02584134806544349
115,1997,42.273,9.162,0.19432145066061787,1.0,0.19432145066061787
116,1998,42.2667,9.2583,0.3249483169556095,1.0,0.3249483169556095
