,Point,Lat,Long,Temp_score,Pluv_score,Total_score
87,1852,42.2137,8.9611,0.0,0.49426666666666685,0.0
88,1853,42.2076,9.0574,0.0,0.8246666666666673,0.0
89,1854,42.2015,9.1536,0.03969423057600005,0.0,0.0
90,1855,42.1952,9.2498,0.3392793250000002,0.0,0.0
91,1856,42.1889,9.346,0.5310414200000002,0.0,0.0
92,1857,42.1824,9.4421,0.704,0.0,0.0
93,1918,42.4897,1.5116,0.0,0.0,0.0
94,1919,42.4905,1.6087,0.0,0.0,0.0
95,1920,42.4911,1.7057,0.0,0.0,0.0
96,1921,42.4916,1.8028,0.0,0.0,0.0
97,1922,42.4921,1.8998,0.0,0.0,0.0
98,1923,42.4924,1.9969,0.0,0.0,0.0
99,1924,42.4927,2.0939,0.0,0.0,0.0
100,1925,42.4929,2.191,0.0,0.0,0.0
101,1926,42.4929,2.2881,0.0,0.0,0.0
102,1927,42.4929,2.3851,0.0,0.0,0.0
103,1928,42.4929,2.4822,0.0,1.0,0.0
104,1929,42.4927,2.5792,0.01393601647268409,0.6276000000000002,0.008746243938256537
105,1930,42.4924,2.6763,0.3932838560000001,0.0,0.0
106,1931,42.4921,2.7733,0.554686704,0.0,0.0
107,1932,42.4916,2.8704,0.4327978800000001,0.0,0.0
108,1933,42.4911,2.9674,0.23119941000000008,0.0,0.0
109,1934,42.4905,3.0645,0.5105524200000002,0.0,0.0
110,1992,42.303,8.6801,0.6172650000000001,0.0,0.0
111,1993,42.2972,8.7765,0.055297053210000065,0.0,0.0
112,1994,42.2913,8.8729,0.0,0.46473333333333366,0.0
113,1995,42.2853,8.9693,0.0,0.5558000000000001,0.0
114,1996,42.2792,9.0656,0.0,0.5257333333333336,0.0
115,1997,42.273,9.162,0.17076752100000014,0.0,0.0
116,1998,42.2667,9.2583,0.34744494000000026,0.0,0.0
117,1999,42.2604,9.3546,0.2654040840000001,0.0,0.0
118,2000,42.2539,9.4509,0.4687903000000002,0.0,0.0
119,2061,42.5616,1.5106,0.0,0.0,0.0
120,2062,42.5623,1.6078,0.0,0.0,0.0
121,2063,42.5629,1.7049,0.0,0.0,0.0
122,2064,42.5634,1.8021,0.0,0.0,0.0
123,2065,42.5639,1.8993,0.0,0.0,0.0
124,2066,42.5642,1.9965,0.0,0.0,0.0
125,2067,42.5645,2.0936,0.0,0.0,0.0
126,2068,42.5647,2.1908,0.0,0.0,0.0
127,2069,42.5648,2.288,0.0,0.0,0.0
128,2070,42.5648,2.3852,0.06497789427360005,0.0,0.0
129,2071,42.5647,2.4823,0.0,0.0,0.0
130,2072,42.5645,2.5795,0.0897927357096001,0.0,0.0
131,2073,42.5642,2.6767,0.3359597450000002,0.0,0.0
132,2074,42.5639,2.7739,0.63657,0.0,0.0
133,2075,42.5634,2.8711,0.706,0.0,0.0
134,2076,42.5629,2.9682,0.7309999999999999,0.0,0.0
135,2135,42.3746,8.6879,0.44935027200000016,0.0,0.0
136,2136,42.3688,8.7844,0.2471872972800002,0.0,0.0
137,2137,42.3629,8.8809,0.0,0.476,0.0
138,2138,42.3568,8.9774,0.0,0.561466666666667,0.0
139,2139,42.3507,9.0739,0.005999349292702917,0.0,0.0
140,2140,42.3446,9.1704,0.26586607500000004,0.0,0.0
141,2141,42.3383,9.2668,0.0887794180000001,0.0,0.0
142,2142,42.3319,9.3632,0.04296885162570006,0.0,0.0
143,2143,42.3254,9.4596,0.3287945250000001,0.0,0.0
144,2203,42.6326,1.4123,0.0,1.0,0.0
145,2204,42.6334,1.5096,0.0,0.0,0.0
146,2205,42.6341,1.6069,0.0,1.0,0.0
